Prid delta 1,55 g Vaginales Wirkstofffreisetzungssystem fuer Rinder;Arzneispezialitaet;Prid delta 1,55 g Vaginales Wirkstofffreisetzungssystem fuer Rinder;8-00883;Ceva Sante Animale, 10 Avenue de la Ballastiere -, 33500 Libourne, Frankreich;40393;Progesteron;QG03DA04;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Pridax 20 Mikrogramm/ml - Konzentrat zur Herstellung einer Infusionsloesung;Arzneispezialitaet;Pridax 20 Mikrogramm/ml - Konzentrat zur Herstellung einer Infusionsloesung;1-22020;Gebro Pharma GmbH, Bahnhofbichl 13, 6391 Fieberbrunn, Oesterreich;35608;Alprostadil;C01EA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Prilactone Next 10 mg Kautabletten fuer Hunde;Arzneispezialitaet;Prilactone Next 10 mg Kautabletten fuer Hunde;8-01103;Ceva Sante Animale, 10 Avenue de la Ballastiere -, 33500 Libourne, Frankreich;41121;Spironolacton;QC03DA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Prilactone Next 100 mg Kautabletten fuer Hunde;Arzneispezialitaet;Prilactone Next 100 mg Kautabletten fuer Hunde;8-01105;Ceva Sante Animale, 10 Avenue de la Ballastiere -, 33500 Libourne, Frankreich;41121;Spironolacton;QC03DA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Prilactone Next 50 mg Kautabletten fuer Hunde;Arzneispezialitaet;Prilactone Next 50 mg Kautabletten fuer Hunde;8-01104;Ceva Sante Animale, 10 Avenue de la Ballastiere -, 33500 Libourne, Frankreich;41121;Spironolacton;QC03DA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Prilactone 10 mg Tabletten fuer Hunde;Arzneispezialitaet;Prilactone 10 mg Tabletten fuer Hunde;EU/2/07/074/001-002,007;Ceva Sante Animale, La Ballastière -, 33501 Libourne, Frankreich;39253;Spironolacton;QC03DA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;;Veterinaer;;;;;;;;;;;0
Prilactone 80 mg Tabletten fuer Hunde;Arzneispezialitaet;Prilactone 80 mg Tabletten fuer Hunde;EU/2/07/074/005-006,009;Ceva Sante Animale, La Ballastière -, 33501 Libourne, Frankreich;39253;Spironolacton;QC03DA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;;Veterinaer;;;;;;;;;;;1
Priligy 60 mg Filmtabletten;Arzneispezialitaet;Priligy 60 mg Filmtabletten;1-28011;Berlin-Chemie AG, Glienicker Weg 125, 12489 Berlin, Deutschland;39863;Dapoxetinhydrochlorid;G04BX14;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Prilium 300 mg - Pulver zur Herstellung einer Loesung zum Eingeben fuer Hunde;Arzneispezialitaet;Prilium 300 mg - Pulver zur Herstellung einer Loesung zum Eingeben fuer Hunde;8-00553;Vetoquinol S.A., Magny Vernois, B.P.189 -, 70204 Lure, Frankreich;37676;Imidapril Hydrochlorid;QC09AA16;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Prilocard 1,25 mg Tabletten fuer Hunde;Arzneispezialitaet;Prilocard 1,25 mg Tabletten fuer Hunde;8-01059;aniMedica GmbH, Im Suedfeld 9, 48308 Senden-Boesensell, Deutschland;41017;Ramipril;QC09AA05;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Prilocard 2,5 mg Tabletten fuer Hunde;Arzneispezialitaet;Prilocard 2,5 mg Tabletten fuer Hunde;8-01060;aniMedica GmbH, Im Suedfeld 9, 48308 Senden-Boesensell, Deutschland;41017;Ramipril;QC09AA05;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Prilocard 5 mg Tabletten fuer Hunde;Arzneispezialitaet;Prilocard 5 mg Tabletten fuer Hunde;8-01061;aniMedica GmbH, Im Suedfeld 9, 48308 Senden-Boesensell, Deutschland;41017;Ramipril;QC09AA05;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Primene 10% pur - Infusionsloesung;Arzneispezialitaet;Primene 10% pur - Infusionsloesung;1-22760;Baxter Healthcare GmbH, Stella-Klein-Loew-Weg 15, 1020 Wien, Oesterreich;36088;Tyrosin, L-Cystein, Arginin, Alanin, Lysin L Hydrat, Ornithin Hydrochlorid, Prolin, Methionin, Histidin, Leucin, Threonin, Tryptophan, Phenylalanin, Isoleucin, Serin, Glycin, Glutaminsaeure, Aspartinsaeure, Taurin, Valin;B05BA01;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Primucell FIP, Lyophilisat und Loesungsmittel zur Herstellung einer intranasalen Suspension fuer Katzen;Arzneispezialitaet;Primucell FIP, Lyophilisat und Loesungsmittel zur Herstellung einer intranasalen Suspension fuer Katzen;8-20099;Zoetis Oesterreich GmbH, Floridsdorfer Hauptstrasse 1, 1210 Wien, Oesterreich;34194;Peritonitisvirus, Felin;QI06AD02;0;0;1;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Veterinaer;;;;;;;;;;;0
Priorix - Tetra Pulver in einer Durchstechflasche und Loesungsmittel in einer Fertigspritze zur Herstellung einer Injektionsloesung;Arzneispezialitaet;Priorix - Tetra Pulver in einer Durchstechflasche und Loesungsmittel in einer Fertigspritze zur Herstellung einer Injektionsloesung;2-00333;GlaxoSmithKline Pharma GmbH, Wagenseilgasse 3, Euro Plaza/Gebaeude I/4. Stock -, 1120 Wien, Oesterreich;39395;Masernvirus, Mumpsvirus, Varizella Virus, Roetelnvirus;J07BD54;0;0;1;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;1
Priorix Pulver in einer Durchstechflasche und Loesungsmittel in einer Fertigspritze zur Herstellung einer Injektionsloesung;Arzneispezialitaet;Priorix Pulver in einer Durchstechflasche und Loesungsmittel in einer Fertigspritze zur Herstellung einer Injektionsloesung;2-00224;GlaxoSmithKline Pharma GmbH, Wagenseilgasse 3, Euro Plaza/Gebaeude I/4. Stock -, 1120 Wien, Oesterreich;35999;Mumpsvirus, Masernvirus, Roetelnvirus;J07BD52;0;0;1;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;0
Prismasol 2 mmol/l Kalium Loesung fuer Haemofiltration und Haemodialyse;Arzneispezialitaet;Prismasol 2 mmol/l Kalium Loesung fuer Haemofiltration und Haemodialyse;1-25099;Gambro Lundia AB, Magistratsvaegen 16, 22010 Lund, Schweden;37908;Milchsaeure, Magnesiumchlorid, Kaliumchlorid, Natriumhydrogencarbonat, Natriumchlorid, Glucose, Calciumchlorid;B05ZB;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Prisulfan -  58,0 mg/288,3 mg/g Paste zum Eingeben fuer Pferde;Arzneispezialitaet;Prisulfan -  58,0 mg/288,3 mg/g Paste zum Eingeben fuer Pferde;8-00260;Norbrook Laboratories Ltd, Armagh Road 105, BT35 6PU Newry,County Down,Northern Ireland, Vereinigtes Koenigreich;35020;Sulfadiazin, Trimethoprim;QJ01EW10;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;NE (Abgabemoeglichkeit nicht eingeschraenkt), Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Prisulfan - 200/1000 mg Boli fuer Kaelber;Arzneispezialitaet;Prisulfan - 200/1000 mg Boli fuer Kaelber;8-00261;Norbrook Laboratories Ltd, Armagh Road 105, BT35 6PU Newry,County Down,Northern Ireland, Vereinigtes Koenigreich;35020;Sulfadiazin, Trimethoprim;QJ01EW10;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke, NE (Abgabemoeglichkeit nicht eingeschraenkt);Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Prisulfan 400 mg/g - Granulat fuer Pferde;Arzneispezialitaet;Prisulfan 400 mg/g - Granulat fuer Pferde;8-00306;Norbrook Laboratories Ltd, Armagh Road 105, BT35 6PU Newry,County Down,Northern Ireland, Vereinigtes Koenigreich;35493;Trimethoprim, Sulfadiazin;QJ01EW10;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;NE (Abgabemoeglichkeit nicht eingeschraenkt), Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Pritor 40 mg Tabletten;Arzneispezialitaet;Pritor 40 mg Tabletten;EU/1/98/089/001-005,015,017,021;Bayer Pharma AG , Muellerstrasse 178, 13342 Berlin, Deutschland;36140;Telmisartan;C09CA07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
PritorPlus 40 mg/12,5 mg Tabletten;Arzneispezialitaet;PritorPlus 40 mg/12,5 mg Tabletten;EU/1/02/215/001-005,011,013;Bayer Pharma AG , Muellerstrasse 178, 13342 Berlin, Deutschland;37368;Hydrochlorothiazid, Telmisartan;C09DA07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
PritorPlus 80 mg/25 mg Tabletten;Arzneispezialitaet;PritorPlus 80 mg/25 mg Tabletten;EU/1/02/215/015-021;Bayer Pharma AG , Muellerstrasse 178, 13342 Berlin, Deutschland;39539;Hydrochlorothiazid, Telmisartan;C09DA07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Proactive 0,15% w/w Zitzentauchmittel, Sprayloesung;Arzneispezialitaet;Proactive 0,15% w/w Zitzentauchmittel, Sprayloesung;8-00516;DeLaval  NV, Industriepark-Drongen 10, 9031 Gent, Belgien;37246;Iod;QD08AG03;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;NE (Abgabemoeglichkeit nicht eingeschraenkt), Abgabe durch Drogerien oder durch Gewerbetreibende gemaess Gewerbeordnung 1994 mit entsprechender Berechtigung;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
PROALLER spag. Peka Globuli;Arzneispezialitaet;PROALLER spag. Peka Globuli;3-00468;Pekana Naturheilmittel GmbH, Raiffeisenstrasse 15, 88353 Kisslegg, Deutschland;40709;Okoubaka Aubrevillei (Hab), Ailanthus Altissima (Hab), Taraxaci Radix Et Herba (Auszug), Sarsaparillae Radix (Auszug), Gratiola Officinalis (Hab), Euphrasiae Herba Et Radix (Auszug), Juglandis Folium (Auszug);V03AX;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Procain Penicillin G aniMedica 300 mg/ml - Injektionssuspension fuer Tiere;Arzneispezialitaet;Procain Penicillin G aniMedica 300 mg/ml - Injektionssuspension fuer Tiere;8-00147;aniMedica GmbH, Im Suedfeld 9, 48308 Senden-Boesensell, Deutschland;33579;Procain Benzylpenicillin;QJ01CE09;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke, TGD (Abgabe im Rahmen des Tiergesundheitsdienstes (TGD) erlaubt);Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Procain Penicillin G Ogris 300 mg/ml - Suspension zur intramammaeren Anwendung fuer Kuehe;Arzneispezialitaet;Procain Penicillin G Ogris 300 mg/ml - Suspension zur intramammaeren Anwendung fuer Kuehe;8-00157;OGRIS Pharma Vertriebs-GmbH, Hinderhoferstrasse 3, 4600 Wels, Oesterreich;33579;Procain Benzylpenicillin Monohydrat;QJ51CE09;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke, TGD (Abgabe im Rahmen des Tiergesundheitsdienstes (TGD) erlaubt);Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Procamidor 20 mg/ml - Injektionsloesung fuer Tiere;Arzneispezialitaet;Procamidor 20 mg/ml - Injektionsloesung fuer Tiere;8-01119;Richter Pharma AG, Feldgasse 19, 4600 Wels, Oesterreich;41183;Procain Hydrochlorid;QN01BA02;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Procoralan 7,5 mg Filmtabletten;Arzneispezialitaet;Procoralan 7,5 mg Filmtabletten;EU/1/05/316/008-014;Les Laboratoires Servier, rue Carnot 50, 92284 Suresnes Cedex, Frankreich;38650;Ivabradin Hydrochlorid;C01EB17;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
PROCYSBI 25 mg magensaftresistente Hartkapseln;Arzneispezialitaet;PROCYSBI 25 mg magensaftresistente Hartkapseln;EU/1/13/861/001;Chiesi Farmaceutici SpA, Via Palermo 26/A, 43122 Parma, Italien;41523;Mercaptamin Bitartrat;A16AA04;0;0;;;;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Prodafem 10 mg - Tabletten;Arzneispezialitaet;Prodafem 10 mg - Tabletten;1-19465;Pfizer Corporation Austria GmbH, Floridsdorfer Hauptstrasse 1, 1210 Wien, Oesterreich;33507;Medroxyprogesteron Acetat;G03DA02;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Prodoxsef 200 mg - Filmtabletten;Arzneispezialitaet;Prodoxsef 200 mg - Filmtabletten;1-20161;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;34235;Cefpodoxim Proxetil;J01DD13;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Profenid 100 mg Ampullen;Arzneispezialitaet;Profenid 100 mg Ampullen;1-19749;sanofi-aventis GmbH, Saturn Tower, Leonard-Bernstein-Strasse 10, 1220 Wien, Oesterreich;33801;Ketoprofen;M01AE03;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Profenid 50 mg Kapseln;Arzneispezialitaet;Profenid 50 mg Kapseln;15652;sanofi-aventis GmbH, Saturn Tower, Leonard-Bernstein-Strasse 10, 1220 Wien, Oesterreich;27437;Ketoprofen;M01AE03;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
proff Schmerzcreme, 50 mg/g Creme;Arzneispezialitaet;proff Schmerzcreme, 50 mg/g Creme;1-20032;Dolorgiet GmbH & CoKG, Otto-von-Guericke Strasse 1, 53754 Sankt Augustin, Deutschland;34101;Ibuprofen;M02AA13;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Progedex 25 mg Injektionsloesung;Arzneispezialitaet;Progedex 25 mg Injektionsloesung;1-31810;IBSA Farmaceutici Italia Srl, Via Martiri di Cefalonia 2, 26900 Lodi, Italien;41331;Progesteron;G03DA04;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Progona - Filmtabletten;Arzneispezialitaet;Progona - Filmtabletten;1-25128;MIP Pharma Austria GmbH, Maria-Theresien-Strasse 7/II, 6020 Innsbruck, Oesterreich;37925;Glucosamin Hydrochlorid;M01AX05;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Prograf 1 mg Hartkapseln;Arzneispezialitaet;Prograf 1 mg Hartkapseln;1-21633;Astellas Pharma GmbH, Donau-City-Strasse 7, 1220 Wien, Oesterreich;35277;Tacrolimus;L04AA05, L04AD02;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Prograf 5 mg/ml Konzentrat zur Herstellung einer Infusionsloesung;Arzneispezialitaet;Prograf 5 mg/ml Konzentrat zur Herstellung einer Infusionsloesung;1-21635;Astellas Pharma GmbH, Donau-City-Strasse 7, 1220 Wien, Oesterreich;35277;Tacrolimus;L04AA05, L04AD02;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Progynova mite - Dragees;Arzneispezialitaet;Progynova mite - Dragees;14422;Bayer Austria GmbH, Herbststrasse 6-10, 1160 Wien, Oesterreich;25650;Saccharose, Estradiol Valerat;G03CA03;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Prolastin 1000 mg - Pulver und Loesungsmittel zur Herstellung einer Infusionsloesung;Arzneispezialitaet;Prolastin 1000 mg - Pulver und Loesungsmittel zur Herstellung einer Infusionsloesung;2-00324;Grifols Deutschland GmbH, Colmarerstrasse 22, 60528 Frankfurt am Main, Deutschland;39220;Alpha-1-Proteinase-Inhibitor;B02AB02;0;0;1;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;1
Prolia 60 mg Injektionsloesung in einer Fertigspritze;Arzneispezialitaet;Prolia 60 mg Injektionsloesung in einer Fertigspritze;EU/1/10/618/001-004;Amgen Europe BV, Minervum 7061, 4817 ZK Breda, Niederlande;40324;Denosumab;M05BX04;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;0
Prometax 13,3 mg/24 Stunden transdermales Pflaster;Arzneispezialitaet;Prometax 13,3 mg/24 Stunden transdermales Pflaster;EU/1/98/092/027-030;Novartis Europharm Ltd, Wimblehurst Road, Horsham -, RH12 5AB West Sussex, Vereinigtes Koenigreich;41288;Rivastigmin;N06DA03;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Prometax 2 mg/ml Loesung zum Einnehmen;Arzneispezialitaet;Prometax 2 mg/ml Loesung zum Einnehmen;EU/1/98/092/013,018;Novartis Europharm Ltd, Wimblehurst Road, Horsham -, RH12 5AB West Sussex, Vereinigtes Koenigreich;36657;Rivastigmin Hydrogentartrat;N06DA03;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Prometax 4,5 mg Hartkapseln;Arzneispezialitaet;Prometax 4,5 mg Hartkapseln;EU/1/98/092/007-009,016;Novartis Europharm Ltd, Wimblehurst Road, Horsham -, RH12 5AB West Sussex, Vereinigtes Koenigreich;36133;Rivastigmin Hydrogentartrat;N06DA03;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Prometax 6,0 mg Hartkapseln;Arzneispezialitaet;Prometax 6,0 mg Hartkapseln;EU/1/98/092/010-012,017;Novartis Europharm Ltd, Wimblehurst Road, Horsham -, RH12 5AB West Sussex, Vereinigtes Koenigreich;36133;Rivastigmin Hydrogentartrat;N06DA03;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Pronerv - Kapseln;Arzneispezialitaet;Pronerv - Kapseln;1-18087;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;31597;Pyridoxin Hydrochlorid, Thiamin Nitrat, Cyanocobalamin;A11DB;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Prontobario Colon - Dickdarmkontrastmittel;Arzneispezialitaet;Prontobario Colon - Dickdarmkontrastmittel;17198;Bracco Oesterreich GmbH, Floridsdorfer Hauptstrasse 1, 1210 Wien, Oesterreich;30197;Bariumsulfat;V08BA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Propafenon Accord 150 mg Filmtabletten;Arzneispezialitaet;Propafenon Accord 150 mg Filmtabletten;137761;Accord Healthcare Limited, Sage House, 319 Pinner Road, North Harrow -, HA1 4HF Middlesex, Vereinigtes Koenigreich;42937;Propafenon Hydrochlorid;C01BC03;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
PROPALIN Sirup, 50 mg/ml, Sirup fuer Hunde;Arzneispezialitaet;PROPALIN Sirup, 50 mg/ml, Sirup fuer Hunde;8-00573;Vetoquinol Oesterreich GmbH, Zehetnergasse 24, 1140 Wien, Oesterreich;37818;Phenylpropanolamin Hydrochlorid;QG04BX91;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Pro-Pen 300 mg/g - Suspension zur intramammaeren Anwendung fuer Rinder;Arzneispezialitaet;Pro-Pen 300 mg/g - Suspension zur intramammaeren Anwendung fuer Rinder;8-00540;aniMedica GmbH, Im Suedfeld 9, 48308 Senden-Boesensell, Deutschland;37495;Procain Benzylpenicillin Monohydrat;QJ51CE09;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke, TGD (Abgabe im Rahmen des Tiergesundheitsdienstes (TGD) erlaubt);Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Propess 10 mg vaginales Freisetzungssystem;Arzneispezialitaet;Propess 10 mg vaginales Freisetzungssystem;1-22193;FERRING Arzneimittel Ges.m.b.H, Wienerbergstrasse 11, Vienna Twin Tower - Turm West, 10. OG, 1100 Wien, Oesterreich;35739;Dinoproston;G02AD02;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Propofol Claris 2 % (20 mg/ml) MCT Emulsion zur Injektion/Infusion;Arzneispezialitaet;Propofol Claris 2 % (20 mg/ml) MCT Emulsion zur Injektion/Infusion;1-31304;Baxter Holding B.V., Kobaldweg 49, 3542 CE Utrecht, Niederlande;41047;Propofol;N01AX10;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Propofol Fresenius 1 % mit MCT Emulsion zur Injektion oder Infusion in einer Fertigspritze;Arzneispezialitaet;Propofol Fresenius 1 % mit MCT Emulsion zur Injektion oder Infusion in einer Fertigspritze;1-31915;Fresenius Kabi Austria GmbH, Hafnerstrasse 36, 8055 Graz, Oesterreich;41436;Propofol;N01AX10;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
